u,x1,x2,x3
1,0.110466,-0.0135016,3.99547
1,0.111466,-0.0133906,3.99546
1,0.112466,-0.0132786,3.99544
1,0.113466,-0.0131657,3.99543
1,0.114466,-0.0130517,3.99542
1,0.115466,-0.0129367,3.99541
1,0.116466,-0.0128208,3.99539
1,0.117466,-0.0127038,3.99538
1,0.118466,-0.0125858,3.99537
1,0.119466,-0.0124669,3.99535
1,0.120466,-0.0123469,3.99534
1,0.121466,-0.0122259,3.99533
1,0.122466,-0.012104,3.99532
1,0.123466,-0.011981,3.99531
1,0.124466,-0.011857,3.99529
1,0.125466,-0.0117321,3.99528
1,0.126466,-0.0116061,3.99527
1,0.127466,-0.0114791,3.99526
1,0.128466,-0.0113512,3.99525
1,0.129466,-0.0112222,3.99524
1,0.130466,-0.0110922,3.99522
1,0.131466,-0.0109613,3.99521
1,0.132466,-0.0108293,3.9952
1,0.133466,-0.0106963,3.99519
1,0.134466,-0.0105624,3.99518
1,0.135466,-0.0104274,3.99517
1,0.136466,-0.0102914,3.99516
1,0.137466,-0.0101545,3.99515
1,0.138466,-0.0100165,3.99514
1,0.139466,-0.00987754,3.99513
1,0.140466,-0.00973758,3.99512
1,0.141466,-0.00959661,3.99511
1,0.142466,-0.00945465,3.9951
1,0.143466,-0.00931168,3.99509
1,0.144466,-0.00916771,3.99508
1,0.145466,-0.00902275,3.99507
1,0.146466,-0.00887678,3.99506
1,0.147466,-0.00872981,3.99506
1,0.148466,-0.00858185,3.99505
1,0.149466,-0.00843288,3.99504
1,0.150466,-0.00828292,3.99503
1,0.151466,-0.00813195,3.99502
1,0.152466,-0.00797998,3.99501
1,0.153466,-0.00782702,3.99501
1,0.154466,-0.00767305,3.995
1,0.155466,-0.00751809,3.99499
1,0.156466,-0.00736212,3.99498
1,0.157466,-0.00720515,3.99498
1,0.158466,-0.00704719,3.99497
1,0.159466,-0.00688822,3.99496
1,0.160466,-0.00672826,3.99496
1,0.161466,-0.00656729,3.99495
1,0.162466,-0.00640532,3.99494
1,0.163466,-0.00624236,3.99494
1,0.164466,-0.00607839,3.99493
1,0.165466,-0.00591342,3.99492
1,0.166466,-0.00574746,3.99492
1,0.167466,-0.00558049,3.99491
1,0.168466,-0.00541253,3.99491
1,0.169466,-0.00524356,3.9949
1,0.170466,-0.00507359,3.9949
1,0.171466,-0.00490263,3.99489
1,0.172466,-0.00473066,3.99489
1,0.173466,-0.0045577,3.99488
1,0.174466,-0.00438373,3.99488
1,0.175466,-0.00420876,3.99487
1,0.176466,-0.0040328,3.99487
1,0.177466,-0.00385583,3.99487
1,0.178466,-0.00367786,3.99486
1,0.179466,-0.0034989,3.99486
1,0.180466,-0.00331893,3.99485
1,0.181466,-0.00313797,3.99485
1,0.182466,-0.002956,3.99485
1,0.183466,-0.00277303,3.99485
1,0.184466,-0.00258907,3.99484
1,0.185466,-0.0024041,3.99484
1,0.186466,-0.00221814,3.99484
1,0.187466,-0.00203117,3.99484
1,0.188466,-0.0018432,3.99483
1,0.189466,-0.00165424,3.99483
1,0.190466,-0.00146427,3.99483
1,0.191466,-0.00127331,3.99483
1,0.192466,-0.00108134,3.99483
1,0.193466,-0.000888373,3.99483
1,0.194466,-0.000694407,3.99483
1,0.195466,-0.000499441,3.99483
1,0.196466,-0.000303475,3.99482
-1,0.196586,-0.000106702,3.99482
-1,0.195586,8.93839e-05,3.99482
-1,0.194586,0.00028447,3.99482
-1,0.193586,0.000478556,3.99483
-1,0.192586,0.000671642,3.99483
-1,0.191586,0.000863728,3.99483
-1,0.190586,0.00105481,3.99483
-1,0.189586,0.0012449,3.99483
-1,0.188586,0.00143399,3.99483
-1,0.187586,0.00162207,3.99483
-1,0.186586,0.00180916,3.99483
-1,0.185586,0.00199524,3.99484
-1,0.184586,0.00218033,3.99484
-1,0.183586,0.00236442,3.99484
-1,0.182586,0.0025475,3.99484
-1,0.181586,0.00272959,3.99484
-1,0.180586,0.00291067,3.99485
-1,0.179586,0.00309076,3.99485
-1,0.178586,0.00326985,3.99485
-1,0.177586,0.00344793,3.99486
-1,0.176586,0.00362502,3.99486
-1,0.175586,0.0038011,3.99486
-1,0.174586,0.00397619,3.99487
-1,0.173586,0.00415028,3.99487
-1,0.172586,0.00432336,3.99488
-1,0.171586,0.00449545,3.99488
-1,0.170586,0.00466653,3.99489
-1,0.169586,0.00483662,3.99489
-1,0.168586,0.00500571,3.9949
-1,0.167586,0.00517379,3.9949
-1,0.166586,0.00534088,3.99491
-1,0.165586,0.00550696,3.99491
-1,0.164586,0.00567205,3.99492
-1,0.163586,0.00583614,3.99492
-1,0.162586,0.00599922,3.99493
-1,0.161586,0.00616131,3.99493
-1,0.160586,0.00632239,3.99494
-1,0.159586,0.00648248,3.99495
-1,0.158586,0.00664157,3.99495
-1,0.157586,0.00679965,3.99496
-1,0.156586,0.00695674,3.99497
-1,0.155586,0.00711282,3.99497
-1,0.154586,0.00726791,3.99498
-1,0.153586,0.007422,3.99499
-1,0.152586,0.00757508,3.995
-1,0.151586,0.00772717,3.995
-1,0.150586,0.00787825,3.99501
-1,0.149586,0.00802834,3.99502
-1,0.148586,0.00817743,3.99503
-1,0.147586,0.00832551,3.99504
-1,0.146586,0.0084726,3.99504
-1,0.145586,0.00861868,3.99505
-1,0.144586,0.00876377,3.99506
-1,0.143586,0.00890786,3.99507
-1,0.142586,0.00905094,3.99508
-1,0.141586,0.00919303,3.99509
-1,0.140586,0.00933411,3.9951
-1,0.139586,0.0094742,3.99511
-1,0.138586,0.00961329,3.99512
-1,0.137586,0.00975137,3.99513
-1,0.136586,0.00988846,3.99514
-1,0.135586,0.0100245,3.99515
-1,0.134586,0.0101596,3.99516
-1,0.133586,0.0102937,3.99517
-1,0.132586,0.0104268,3.99518
-1,0.131586,0.0105589,3.99519
-1,0.130586,0.01069,3.9952
-1,0.129586,0.0108201,3.99521
-1,0.128586,0.0109491,3.99522
-1,0.127586,0.0110772,3.99523
-1,0.126586,0.0112043,3.99524
-1,0.125586,0.0113304,3.99525
-1,0.124586,0.0114555,3.99526
-1,0.123586,0.0115796,3.99528
-1,0.122586,0.0117027,3.99529
-1,0.121586,0.0118247,3.9953
-1,0.120586,0.0119458,3.99531
-1,0.119586,0.0120659,3.99532
-1,0.118586,0.012185,3.99534
-1,0.117586,0.0123031,3.99535
-1,0.116586,0.0124202,3.99536
-1,0.115586,0.0125363,3.99537
-1,0.114586,0.0126514,3.99539
-1,0.113586,0.0127654,3.9954
-1,0.112586,0.0128785,3.99541
-1,0.111586,0.0129906,3.99542
-1,0.110586,0.0131017,3.99544
-1,0.109586,0.0132118,3.99545
-1,0.108586,0.0133209,3.99546
-1,0.107586,0.013429,3.99548
-1,0.106586,0.013536,3.99549
-1,0.105586,0.0136421,3.9955
-1,0.104586,0.0137472,3.99552
-1,0.103586,0.0138513,3.99553
-1,0.102586,0.0139544,3.99554
-1,0.101586,0.0140565,3.99556
-1,0.100586,0.0141576,3.99557
-1,0.099586,0.0142576,3.99559
-1,0.098586,0.0143567,3.9956
-1,0.097586,0.0144548,3.99562
-1,0.096586,0.0145519,3.99563
-1,0.095586,0.014648,3.99564
-1,0.094586,0.0147431,3.99566
-1,0.093586,0.0148372,3.99567
-1,0.092586,0.0149302,3.99569
-1,0.091586,0.0150223,3.9957
-1,0.090586,0.0151134,3.99572
-1,0.089586,0.0152035,3.99573
-1,0.088586,0.0152926,3.99575
-1,0.087586,0.0153807,3.99577
-1,0.086586,0.0154678,3.99578
-1,0.085586,0.0155538,3.9958
-1,0.084586,0.0156389,3.99581
-1,0.083586,0.015723,3.99583
-1,0.082586,0.0158061,3.99584
-1,0.081586,0.0158882,3.99586
-1,0.080586,0.0159693,3.99587
-1,0.079586,0.0160494,3.99589
-1,0.078586,0.0161284,3.99591
-1,0.077586,0.0162065,3.99592
-1,0.076586,0.0162836,3.99594
-1,0.075586,0.0163597,3.99596
-1,0.074586,0.0164348,3.99597
-1,0.073586,0.0165089,3.99599
-1,0.072586,0.016582,3.99601
-1,0.071586,0.016654,3.99602
-1,0.070586,0.0167251,3.99604
-1,0.069586,0.0167952,3.99606
-1,0.068586,0.0168643,3.99607
-1,0.067586,0.0169324,3.99609
-1,0.066586,0.0169995,3.99611
-1,0.065586,0.0170656,3.99612
-1,0.064586,0.0171307,3.99614
-1,0.063586,0.0171947,3.99616
-1,0.062586,0.0172578,3.99617
-1,0.061586,0.0173199,3.99619
-1,0.060586,0.017381,3.99621
-1,0.059586,0.0174411,3.99623
-1,0.058586,0.0175002,3.99624
-1,0.057586,0.0175583,3.99626
-1,0.056586,0.0176153,3.99628
-1,0.055586,0.0176714,3.9963
-1,0.054586,0.0177265,3.99631
-1,0.053586,0.0177806,3.99633
-1,0.052586,0.0178337,3.99635
-1,0.051586,0.0178858,3.99637
-1,0.050586,0.0179369,3.99639
-1,0.049586,0.0179869,3.9964
-1,0.048586,0.018036,3.99642
-1,0.047586,0.0180841,3.99644
-1,0.046586,0.0181312,3.99646
-1,0.045586,0.0181773,3.99648
-1,0.044586,0.0182224,3.99649
-1,0.043586,0.0182665,3.99651
-1,0.042586,0.0183095,3.99653
-1,0.041586,0.0183516,3.99655
-1,0.040586,0.0183927,3.99657
-1,0.039586,0.0184328,3.99659
-1,0.038586,0.0184719,3.9966
-1,0.037586,0.01851,3.99662
-1,0.036586,0.0185471,3.99664
-1,0.035586,0.0185831,3.99666
-1,0.034586,0.0186182,3.99668
-1,0.033586,0.0186523,3.9967
-1,0.032586,0.0186854,3.99672
-1,0.031586,0.0187175,3.99673
-1,0.030586,0.0187486,3.99675
-1,0.029586,0.0187787,3.99677
-1,0.028586,0.0188077,3.99679
-1,0.027586,0.0188358,3.99681
-1,0.026586,0.0188629,3.99683
-1,0.025586,0.018889,3.99685
-1,0.024586,0.0189141,3.99687
-1,0.023586,0.0189382,3.99689
-1,0.022586,0.0189613,3.9969
-1,0.021586,0.0189833,3.99692
-1,0.020586,0.0190044,3.99694
-1,0.019586,0.0190245,3.99696
-1,0.018586,0.0190436,3.99698
-1,0.017586,0.0190617,3.997
-1,0.016586,0.0190788,3.99702
-1,0.015586,0.0190949,3.99704
-1,0.014586,0.01911,3.99706
-1,0.013586,0.019124,3.99708
-1,0.012586,0.0191371,3.99709
-1,0.011586,0.0191492,3.99711
-1,0.010586,0.0191603,3.99713
-1,0.00958601,0.0191704,3.99715
-1,0.00858601,0.0191795,3.99717
-1,0.00758601,0.0191876,3.99719
-1,0.00658601,0.0191946,3.99721
-1,0.00558601,0.0192007,3.99723
-1,0.00458601,0.0192058,3.99725
-1,0.00358601,0.0192099,3.99727
-1,0.00258601,0.019213,3.99729
-1,0.00158601,0.0192151,3.99731
-1,0.000586009,0.0192162,3.99732
-1,-0.000413991,0.0192162,3.99734
-1,-0.00141399,0.0192153,3.99736
-1,-0.00241399,0.0192134,3.99738
-1,-0.00341399,0.0192105,3.9974
-1,-0.00441399,0.0192066,3.99742
-1,-0.00541399,0.0192017,3.99744
-1,-0.00641399,0.0191958,3.99746
-1,-0.00741399,0.0191888,3.99748
-1,-0.00841399,0.0191809,3.9975
-1,-0.00941399,0.019172,3.99752
-1,-0.010414,0.0191621,3.99754
-1,-0.011414,0.0191512,3.99756
-1,-0.012414,0.0191393,3.99757
-1,-0.013414,0.0191264,3.99759
-1,-0.014414,0.0191124,3.99761
-1,-0.015414,0.0190975,3.99763
-1,-0.016414,0.0190816,3.99765
-1,-0.017414,0.0190647,3.99767
-1,-0.018414,0.0190468,3.99769
-1,-0.019414,0.0190279,3.99771
-1,-0.020414,0.019008,3.99773
-1,-0.021414,0.018987,3.99775
-1,-0.022414,0.0189651,3.99777
-1,-0.023414,0.0189422,3.99778
-1,-0.024414,0.0189183,3.9978
-1,-0.025414,0.0188934,3.99782
-1,-0.026414,0.0188675,3.99784
-1,-0.027414,0.0188406,3.99786
-1,-0.028414,0.0188126,3.99788
-1,-0.029414,0.0187837,3.9979
-1,-0.030414,0.0187538,3.99792
-1,-0.031414,0.0187229,3.99793
-1,-0.032414,0.018691,3.99795
-1,-0.033414,0.0186581,3.99797
-1,-0.034414,0.0186242,3.99799
-1,-0.035414,0.0185893,3.99801
-1,-0.036414,0.0185533,3.99803
-1,-0.037414,0.0185164,3.99805
-1,-0.038414,0.0184785,3.99806
-1,-0.039414,0.0184396,3.99808
-1,-0.040414,0.0183997,3.9981
-1,-0.041414,0.0183588,3.99812
-1,-0.042414,0.0183169,3.99814
-1,-0.043414,0.0182739,3.99816
-1,-0.044414,0.01823,3.99818
-1,-0.045414,0.0181851,3.99819
-1,-0.046414,0.0181392,3.99821
-1,-0.047414,0.0180923,3.99823
-1,-0.048414,0.0180444,3.99825
-1,-0.049414,0.0179955,3.99827
-1,-0.050414,0.0179455,3.99828
-1,-0.051414,0.0178946,3.9983
-1,-0.052414,0.0178427,3.99832
-1,-0.053414,0.0177898,3.99834
-1,-0.054414,0.0177359,3.99835
-1,-0.055414,0.017681,3.99837
-1,-0.056414,0.0176251,3.99839
-1,-0.057414,0.0175681,3.99841
-1,-0.058414,0.0175102,3.99843
-1,-0.059414,0.0174513,3.99844
-1,-0.060414,0.0173914,3.99846
-1,-0.061414,0.0173305,3.99848
-1,-0.062414,0.0172686,3.9985
-1,-0.063414,0.0172057,3.99851
-1,-0.064414,0.0171417,3.99853
-1,-0.065414,0.0170768,3.99855
-1,-0.066414,0.0170109,3.99856
-1,-0.067414,0.016944,3.99858
-1,-0.068414,0.0168761,3.9986
-1,-0.069414,0.0168072,3.99861
-1,-0.070414,0.0167373,3.99863
-1,-0.071414,0.0166663,3.99865
-1,-0.072414,0.0165944,3.99866
-1,-0.073414,0.0165215,3.99868
-1,-0.074414,0.0164476,3.9987
-1,-0.075414,0.0163727,3.99871
-1,-0.076414,0.0162968,3.99873
-1,-0.077414,0.0162199,3.99875
-1,-0.078414,0.016142,3.99876
-1,-0.079414,0.016063,3.99878
-1,-0.080414,0.0159831,3.99879
-1,-0.081414,0.0159022,3.99881
-1,-0.082414,0.0158203,3.99883
-1,-0.083414,0.0157374,3.99884
-1,-0.084414,0.0156535,3.99886
-1,-0.085414,0.0155686,3.99887
-1,-0.086414,0.0154826,3.99889
-1,-0.087414,0.0153957,3.9989
-1,-0.088414,0.0153078,3.99892
-1,-0.089414,0.0152189,3.99894
-1,-0.090414,0.015129,3.99895
-1,-0.091414,0.0150381,3.99897
-1,-0.092414,0.0149462,3.99898
-1,-0.093414,0.0148532,3.999
-1,-0.094414,0.0147593,3.99901
-1,-0.095414,0.0146644,3.99902
-1,-0.096414,0.0145685,3.99904
-1,-0.097414,0.0144716,3.99905
-1,-0.098414,0.0143737,3.99907
-1,-0.099414,0.0142748,3.99908
-1,-0.100414,0.0141748,3.9991
-1,-0.101414,0.0140739,3.99911
-1,-0.102414,0.013972,3.99913
-1,-0.103414,0.0138691,3.99914
-1,-0.104414,0.0137652,3.99915
-1,-0.105414,0.0136603,3.99917
-1,-0.106414,0.0135544,3.99918
-1,-0.107414,0.0134474,3.99919
-1,-0.108414,0.0133395,3.99921
-1,-0.109414,0.0132306,3.99922
-1,-0.110414,0.0131207,3.99923
-1,-0.111414,0.0130098,3.99925
-1,-0.112414,0.0128979,3.99926
-1,-0.113414,0.012785,3.99927
-1,-0.114414,0.012671,3.99929
-1,-0.115414,0.0125561,3.9993
-1,-0.116414,0.0124402,3.99931
-1,-0.117414,0.0123233,3.99932
-1,-0.118414,0.0122054,3.99933
-1,-0.119414,0.0120865,3.99935
-1,-0.120414,0.0119666,3.99936
-1,-0.121414,0.0118456,3.99937
-1,-0.122414,0.0117237,3.99938
-1,-0.123414,0.0116008,3.99939
-1,-0.124414,0.0114769,3.99941
-1,-0.125414,0.011352,3.99942
-1,-0.126414,0.0112261,3.99943
-1,-0.127414,0.0110992,3.99944
-1,-0.128414,0.0109713,3.99945
-1,-0.129414,0.0108423,3.99946
-1,-0.130414,0.0107124,3.99947
-1,-0.131414,0.0105815,3.99948
-1,-0.132414,0.0104496,3.99949
-1,-0.133414,0.0103167,3.9995
-1,-0.134414,0.0101828,3.99951
-1,-0.135414,0.0100479,3.99952
-1,-0.136414,0.00991194,3.99953
-1,-0.137414,0.00977502,3.99954
-1,-0.138414,0.00963711,3.99955
1,-0.137832,0.00949882,3.99956
1,-0.136832,0.00936149,3.99957
1,-0.135832,0.00922516,3.99958
1,-0.134832,0.00908983,3.99959
1,-0.133832,0.00895549,3.9996
1,-0.132832,0.00882216,3.99961
1,-0.131832,0.00868983,3.99962
1,-0.130832,0.0085585,3.99963
1,-0.129832,0.00842817,3.99964
1,-0.128832,0.00829884,3.99964
1,-0.127832,0.0081705,3.99965
1,-0.126832,0.00804317,3.99966
1,-0.125832,0.00791684,3.99967
1,-0.124832,0.00779151,3.99968
1,-0.123832,0.00766718,3.99968
1,-0.122832,0.00754384,3.99969
1,-0.121832,0.00742151,3.9997
1,-0.120832,0.00730018,3.99971
1,-0.119832,0.00717985,3.99971
1,-0.118832,0.00706052,3.99972
1,-0.117832,0.00694218,3.99973
1,-0.116832,0.00682485,3.99973
1,-0.115832,0.00670852,3.99974
1,-0.114832,0.00659319,3.99975
1,-0.113832,0.00647886,3.99975
1,-0.112832,0.00636552,3.99976
1,-0.111832,0.00625319,3.99977
1,-0.110832,0.00614186,3.99977
1,-0.109832,0.00603153,3.99978
1,-0.108832,0.0059222,3.99979
1,-0.107832,0.00581386,3.99979
1,-0.106832,0.00570653,3.9998
1,-0.105832,0.0056002,3.9998
1,-0.104832,0.00549487,3.99981
1,-0.103832,0.00539054,3.99981
1,-0.102832,0.0052872,3.99982
1,-0.101832,0.00518487,3.99982
1,-0.100832,0.00508354,3.99983
1,-0.0998319,0.00498321,3.99983
1,-0.0988319,0.00488388,3.99984
1,-0.0978319,0.00478554,3.99984
1,-0.0968319,0.00468821,3.99985
1,-0.0958319,0.00459188,3.99985
1,-0.0948319,0.00449655,3.99986
1,-0.0938319,0.00440222,3.99986
1,-0.0928319,0.00430889,3.99987
1,-0.0918319,0.00421655,3.99987
1,-0.0908319,0.00412522,3.99988
1,-0.0898319,0.00403489,3.99988
1,-0.0888319,0.00394556,3.99988
1,-0.0878319,0.00385723,3.99989
1,-0.0868319,0.00376989,3.99989
1,-0.0858319,0.00368356,3.99989
1,-0.0848319,0.00359823,3.9999
1,-0.0838319,0.0035139,3.9999
1,-0.0828319,0.00343057,3.99991
1,-0.0818319,0.00334823,3.99991
1,-0.0808319,0.0032669,3.99991
1,-0.0798319,0.00318657,3.99992
1,-0.0788319,0.00310724,3.99992
1,-0.0778319,0.00302891,3.99992
1,-0.0768319,0.00295157,3.99992
1,-0.0758319,0.00287524,3.99993
1,-0.0748319,0.00279991,3.99993
1,-0.0738319,0.00272558,3.99993
1,-0.0728319,0.00265225,3.99994
1,-0.0718319,0.00257991,3.99994
1,-0.0708319,0.00250858,3.99994
1,-0.0698319,0.00243825,3.99994
1,-0.0688319,0.00236892,3.99995
1,-0.0678319,0.00230059,3.99995
1,-0.0668319,0.00223325,3.99995
1,-0.0658319,0.00216692,3.99995
1,-0.0648319,0.00210159,3.99995
1,-0.0638319,0.00203726,3.99996
1,-0.0628319,0.00197393,3.99996
1,-0.0618319,0.00191159,3.99996
1,-0.0608319,0.00185026,3.99996
1,-0.0598319,0.00178993,3.99996
1,-0.0588319,0.0017306,3.99997
1,-0.0578319,0.00167227,3.99997
1,-0.0568319,0.00161494,3.99997
1,-0.0558319,0.0015586,3.99997
1,-0.0548319,0.00150327,3.99997
1,-0.0538319,0.00144894,3.99997
1,-0.0528319,0.00139561,3.99998
1,-0.0518319,0.00134328,3.99998
1,-0.0508319,0.00129194,3.99998
1,-0.0498319,0.00124161,3.99998
1,-0.0488319,0.00119228,3.99998
1,-0.0478319,0.00114395,3.99998
1,-0.0468319,0.00109662,3.99998
1,-0.0458319,0.00105028,3.99998
1,-0.0448319,0.00100495,3.99998
1,-0.0438319,0.00096062,3.99999
1,-0.0428319,0.000917288,3.99999
1,-0.0418319,0.000874956,3.99999
1,-0.0408319,0.000833624,3.99999
1,-0.0398319,0.000793292,3.99999
1,-0.0388319,0.00075396,3.99999
1,-0.0378319,0.000715628,3.99999
1,-0.0368319,0.000678296,3.99999
1,-0.0358319,0.000641964,3.99999
1,-0.0348319,0.000606632,3.99999
1,-0.0338319,0.0005723,3.99999
1,-0.0328319,0.000538968,3.99999
1,-0.0318319,0.000506636,3.99999
1,-0.0308319,0.000475304,4
1,-0.0298319,0.000444973,4
1,-0.0288319,0.000415641,4
1,-0.0278319,0.000387309,4
1,-0.0268319,0.000359977,4
1,-0.0258319,0.000333645,4
1,-0.0248319,0.000308313,4
1,-0.0238319,0.000283981,4
1,-0.0228319,0.000260649,4
1,-0.0218319,0.000238317,4
1,-0.0208319,0.000216985,4
1,-0.0198319,0.000196653,4
1,-0.0188319,0.000177321,4
1,-0.0178319,0.000158989,4
1,-0.0168319,0.000141657,4
1,-0.0158319,0.000125325,4
1,-0.0148319,0.000109993,4
1,-0.0138319,9.56614e-05,4
1,-0.0128319,8.23294e-05,4
1,-0.0118319,6.99975e-05,4
1,-0.0108319,5.86655e-05,4
1,-0.00983195,4.83336e-05,4
1,-0.00883195,3.90016e-05,4
1,-0.00783195,3.06697e-05,4
1,-0.00683195,2.33377e-05,4
1,-0.00583195,1.70058e-05,4
1,-0.00483195,1.16739e-05,4
1,-0.00383195,7.34191e-06,4
1,-0.00283195,4.00996e-06,4
1,-0.00183195,1.67801e-06,4
1,-0.000831946,3.46067e-07,4
1,2.77556e-17,-1.56125e-17,4
